""	"(Intercept)"	""	""	""
"98"	"166317523630.271"	"a299f79b7750610575fa3848329f1619"	"12816.7824790524"	"4"
"98"	"657565155632.991"	"6dc0e9736f7e8c2655a33b30c23cafd7"	"50673.37092084"	"4"
"98"	"195344899179.646"	"5c8511c8e75584879efb9e4ac558387f"	"15053.6938413281"	"4"
"98"	"195868459711.833"	"88570f6be25f26e4ebdb2547b61b3d3c"	"15094.0405306558"	"4"
"98"	"154534686071.542"	"d159b04938a2910b15cbbec5c29b9744"	"11908.7719298336"	"4"
"98"	"172252467967.735"	"004c9a10fd2f2d283e5b6dee3c1b6801"	"13274.1419258397"	"4"
"98"	"168581786257.051"	"549ed0017946e8fc342326f6bc978f3a"	"12991.2713779336"	"4"
"98"	"648677213832.64"	"d8617253acf63f1ff2430fbc1884bfeb"	"49988.4472023098"	"4"
"98"	"179637479637.008"	"0de1626773298c9f14d5116287405ed6"	"13843.2466485672"	"4"
"98"	"186091296003.139"	"4dd1e87fd9699fffabe633fef7f80197"	"14340.5914786185"	"4"
"98"	"160335142045.157"	"a3ae487c8c659b5e735bd90408d64574"	"12355.7674169622"	"4"
"98"	"650257058150.508"	"bca548216597f2567e7fb85e34677384"	"50110.1933691052"	"4"
"98"	"239446442467.734"	"47bb7df4858a2f26885f0c44be7d269c"	"18452.2526640922"	"4"
"98"	"662082293601.625"	"4ff2345b3be395620d51cf1553528f36"	"51021.4711901812"	"4"
"98"	"844264574317.295"	"03cd742ba04a74d2c89eb95b6f78b65d"	"65060.8256280284"	"4"
"98"	"157583099452.236"	"7da82fbf05fe3af0f6eee402ee61bdd8"	"12143.6891553536"	"4"
"98"	"157767014466.806"	"e02f95f416edff3ec7e0ea8bbc02fd01"	"12157.8620379515"	"4"
"98"	"296454552346.729"	"ad1f96adc6362b68321edc2900a19906"	"22845.4189878362"	"4"
"98"	"170283121691.882"	"bd6fe47b7e6fecbf0f9cdd85d45dcd67"	"13122.3799088699"	"4"
"98"	"507682107940.916"	"db50b5ede21a8c2f4f4af812658a30ac"	"39123.0641483724"	"4"
"98"	"159457901479.467"	"fd03318862281559fd44a04827002cfb"	"12288.1653912296"	"4"
"98"	"157026853710.98"	"fae6d9dd59b772c9af28827bcc837bc8"	"12100.8236742247"	"4"
"98"	"189740454115.665"	"c8263165e6d3473f7133be9e52703db4"	"14621.8033722244"	"4"
"98"	"157585106870.935"	"33792f22827bc8e2389afd69e5cf3457"	"12143.8438513126"	"4"
"98"	"169409904044.477"	"65e9558f914bebdb48bf08b59f71169e"	"13055.0878977855"	"4"
"99"	"673262999206.551"	"9a3cd297227aba494039480c5ad03337"	"51924.323133626"	"4"
"99"	"496209574432.876"	"e9eb3636da2bf993451fd325b79e60c4"	"38269.3632580678"	"4"
"99"	"148719011723.225"	"66a4b60e0626339916c80eeac7920652"	"11469.713960118"	"4"
"99"	"306659552183.86"	"47fc5937fbd4030a5087bba0ca92272b"	"23650.6234537965"	"4"
"99"	"671317330073.514"	"6807649229315dfd55787c935bb5bb9a"	"51774.266539258"	"4"
"99"	"165011828323.419"	"455496c0dc5495b7e8198ec90784b2d4"	"12726.2711671862"	"4"
"99"	"664152376213.883"	"852d801c8d10417f0c7b02958346d721"	"51221.681026786"	"4"
"99"	"156626467268.252"	"6d9779fbc853857987eb8f39442651e1"	"12079.5637177441"	"4"
"99"	"154801096927.644"	"e393adc9173dac014b75669cbc12fb1a"	"11938.7849737526"	"4"
"99"	"675076923126.561"	"94260d90563620c04b1ff36ac1e62457"	"52064.2190908871"	"4"
"99"	"221582614425.591"	"08bd342ac31a71b728b40c18a5304fb2"	"17089.2018212607"	"4"
"99"	"299608237172.681"	"b44f6b4036c822cfb29ba13626bc6372"	"23106.8021542613"	"4"
"99"	"324066557441.958"	"103bb8cfc50afd63ad82e412f5b4596e"	"24993.1106644042"	"4"
"99"	"169415923817.155"	"b58ef3620c1b936b55516904f91a4c90"	"13065.9299302514"	"4"
"99"	"171189389655.235"	"ebfec4c7a0e408fc6391b488ca442cf6"	"13202.7056231849"	"4"
"99"	"317230513404.824"	"2738d8e50d1c3d650019e86257523f73"	"24465.8917916039"	"4"
"99"	"327254422457.372"	"8101636d1e9cfde008eefc0be212f071"	"25238.9696130793"	"4"
"99"	"666368314488.946"	"1d2d2ec923a16dac6af1823c495e3829"	"51392.5816929063"	"4"
"99"	"189720981452.891"	"473ecce720bb5fb7a103db453889221f"	"14631.9247571874"	"4"
"99"	"189954819351.75"	"0c11828d7f61410cc3dcf9c6eb293e8e"	"14649.9591280581"	"4"
"99"	"661053909525.71"	"52a9103baa1b741b238da750e6bbd23c"	"50982.7167799388"	"4"
"99"	"499244461925.205"	"fc4de2bd69967927baac3d516c12c405"	"38503.4240619611"	"4"
"99"	"498012439115.125"	"172b777531877cc27d1f1d7151360452"	"38408.4062894502"	"4"
"99"	"160483628388.678"	"ae3be26f286d716dd1a454fbb6f5aff2"	"12377.0410492349"	"4"
"99"	"143353831846.653"	"2310646b68bc062bb3b241c3136f18ae"	"11055.9331138373"	"4"
"99"	"501537199472.583"	"fb295311a39383322318d9d986595303"	"38680.2477481149"	"4"
"99"	"674446616752.289"	"8058d73dbafeaf11a27ee4a9e1232c5e"	"52015.6077281811"	"4"
"99"	"643686022422.339"	"e1290be7e8c055d0b1a7300807a6514f"	"49643.2464939339"	"4"
"99"	"188589378955.345"	"714b4667d2bfdeba8bfbddc4fb977948"	"14544.6517393465"	"4"
"99"	"161531494333.283"	"5b5dcfc5d0f8502bb9ce984ae4f5d58d"	"12457.8560204609"	"4"
"99"	"645003137283.327"	"b99e3412e623ec0c259483e570f2125b"	"49744.8268536545"	"4"
"99"	"332516871194.904"	"c9b8e21ebf6ed1e21a3e5fc48bec318f"	"25644.8274859221"	"4"
"99"	"300530607540.763"	"d2eabefcdc18158f58702a48d8c2c50a"	"23177.9384815177"	"4"
"99"	"232201025691.812"	"ce98080c1f72a7656129a21197c04954"	"17908.1296672923"	"4"
"108"	"298659361777.301"	"a59c16ad3341f9086fe55a8c310b6c7c"	"38365.1186508805"	"4"
"108"	"399465170723.583"	"628bdc2c9c1b839aaa880e97b223320c"	"51314.4090997292"	"4"
"108"	"89305362309.3608"	"1bcbfda9230c89516ee596813ebaab1c"	"11471.9686025221"	"4"
"108"	"108424541340.776"	"23a2211dc2131792ef25704eb1d6159f"	"13927.9759002094"	"4"
"108"	"290292561131.655"	"3342909539a484af37dfdef622fe3fe2"	"37290.3380125362"	"4"
"108"	"99224023985.5974"	"8dfe9fa644a7683391dfe28d43f41e03"	"12746.0978640401"	"4"
"108"	"389697557684.815"	"58725d73124da90d1bca877faec57676"	"50059.6832108833"	"4"
"108"	"98289718482.8846"	"ef1279f9d1e07c45538c77e5ceff7bc3"	"12626.0790531298"	"4"
"108"	"506824149084.133"	"9b41982335c36108d8ba8b3ea85b724f"	"65105.5051448319"	"4"
"108"	"110735739276.877"	"2693b263a8be2ee1303a3584b72a7bde"	"14224.8672566917"	"4"
"108"	"408072192855.351"	"8eafa6bab4109f648fc1215d88491745"	"52420.0480569379"	"4"
"108"	"392605108610.594"	"24f6d71a3303aea6e55b853add7ea922"	"50433.1807486372"	"4"
"108"	"378772679119.651"	"fb8a87696a410722b03103545e1da739"	"48656.2975614104"	"4"
"108"	"194056284047.308"	"3a0468f7a5bd23da8d357730cc54ca2d"	"24928.0394832404"	"4"
"108"	"394535809637.09"	"922da3f0cb8d85c5407b0b31736661e8"	"50681.1943167373"	"4"
"108"	"98230416014.4687"	"a46ea96ac1b7424ff2e094493ae52825"	"12618.4611896765"	"4"
"108"	"76606730977.7668"	"ce49ec6617a472c4f6fbc7ed3a10fc8e"	"9840.73061004404"	"4"
"108"	"392090364587.595"	"52f1030002604670d4c6222220e596a9"	"50367.0578740697"	"4"
"108"	"391681120545.249"	"dea53c01849a5ab5b4beaf4b72cf5ba1"	"50314.4872928285"	"4"
"108"	"140093197435.139"	"32030d1d6180a629f7ec4b6c31b611ef"	"17996.0611641166"	"4"
"108"	"178301397911.002"	"861ffbac80a7c6d4ae69a60e1c2c0a2b"	"22904.201782813"	"4"
"108"	"319280384262.004"	"1787c2333843ed16a2af3d80caf644e7"	"41014.0494247901"	"4"
"108"	"300812510187.695"	"cacbe66f4a0473081e686e894845ca12"	"38641.7073161282"	"4"
"108"	"392787793304.217"	"2f3aa667b321cdf306135da2526fcd51"	"50456.6480188572"	"4"
"108"	"102415708511.428"	"00507b92b6ed8c0841704fb81fa57a2c"	"13156.094573338"	"4"
"108"	"387994633416.892"	"8bb8ea7dbb8003665d9051c640b7e528"	"49840.9293395713"	"4"
"108"	"188372261234.704"	"b0ebb6984984ff9d8b413351cb3a3108"	"24197.8825301077"	"4"
"108"	"306852922316.811"	"87153bad6f94c6de0da0251c4a11a6d3"	"39417.6452497482"	"4"
"108"	"294193150697.269"	"85ddeb64fe2b7b662ba7fb6250888dae"	"37791.3990896196"	"4"
"108"	"383298684869.232"	"57f0ee8a13aaecceb8c43177a78b84f0"	"49237.6982131895"	"4"
"108"	"105749464648.399"	"1e215e2197f38ba2f75feaec33f4b562"	"13584.3414864327"	"4"
"108"	"151362402641.682"	"e163d4290b0296992805f48cb3b0dcb0"	"19443.6782496058"	"4"
"108"	"393004930488.402"	"d7eef76b3ac2d47c42251d983362b5d3"	"50484.5409795372"	"4"
"109"	"177880314005.834"	"8bd9cc978c8ab09166b90f41bc8056c5"	"23497.5023195771"	"4"
"109"	"406179567781.126"	"d297efbbab737f81ecb97c584584a928"	"53655.2085004123"	"4"
"109"	"96598889244.376"	"93e14b3289a06813a7b810878d0b714d"	"12760.4487139249"	"4"
"109"	"112955684394.213"	"507de17ff58c800984a4a0005d13bac5"	"14921.136556884"	"4"
"109"	"187290808088.004"	"51046576feeb38775874fb2557a2246c"	"24740.6028153234"	"4"
"109"	"186668759096.959"	"81a0fe167103b280201dd65dbc577550"	"24658.4318472112"	"4"
"109"	"108317258420.772"	"8099048a97a01458b98e1a2c9bb28e25"	"14308.4131890438"	"4"
"109"	"93409181824.5507"	"11eea17f4ec95f632e6699dcbff9b9b0"	"12339.0970994137"	"4"
"109"	"188837757340.037"	"fb4e91bbe188c860bfb5587e8ca21c07"	"24944.950574889"	"4"
"109"	"87748686043.1525"	"5ca33d7f45758b66d90e1009a6211097"	"11591.3611090837"	"4"
"109"	"95169885736.9325"	"0e59deac678b5879f3959c13a1f5fd4a"	"12571.6812642017"	"4"
"109"	"97879702856.1479"	"4a53e511d30c5a78de526bc3704a1700"	"12929.6406842773"	"4"
"109"	"299430338870.223"	"1f6e5ad780347f64ddaff98fb4dc85ab"	"39553.9277152618"	"4"
"109"	"92342232052.2527"	"3e52a5086e3b870d80b73e8662103f58"	"12198.1559565471"	"4"
"109"	"87399770216.3391"	"c42587532565b177717a1f880a122cb9"	"11545.270283937"	"4"
"109"	"382615378584.058"	"65f538d008c453d4a2c1abc19c899faf"	"50542.4436426953"	"4"
"109"	"295532070799.872"	"f425b034ca87b26d72438bd1bfbee455"	"39038.9771793503"	"4"
"109"	"98069233521.6094"	"27d29de17ac445b54a9c739c6a2c638b"	"12954.6771661174"	"4"
"109"	"95083604503.0687"	"1c4bb0a17047ef4dc73946829dde6b8d"	"12560.2837495066"	"4"
"109"	"87295160209.6857"	"ee834e40c72ee3648e0e039634a202d3"	"11531.4515885534"	"4"
"110"	"80818868806.153"	"38a5f1d1cd8b538bb1381870b64a8daf"	"11000.4661647315"	"4"
"110"	"91205798527.9958"	"0aa669ea79638338a40d776054cac675"	"12414.2581498017"	"4"
"110"	"94212435976.0253"	"04db07a537a4869add6f129c945c0e00"	"12823.4993827617"	"4"
"110"	"92396498227.3806"	"8f0096cfb51d35268d2de9a7254d58b4"	"12576.3273787939"	"4"
"110"	"178158478574.084"	"77e210b51a785326e6c5f5fb6515e4c1"	"24249.6132953181"	"4"
"110"	"100458781670.821"	"ed8e5f240494eacf3ef7b8c23f78b68f"	"13673.7057205121"	"4"
"110"	"183396875956.256"	"c50d8fbdca7d2582dd2b2ff2eaa8fbcb"	"24962.6251700353"	"4"
"110"	"99465964321.5722"	"4ba4cbff8f2cb72d68f174366f21b7fe"	"13538.5707722074"	"4"
"110"	"88959303103.7018"	"3730ed51ba26d24e1dac966b2b5fbdb6"	"12108.4818222037"	"4"
"110"	"387407695543.299"	"50c542d7912b2485a7180f371904be94"	"52731.067753527"	"4"
"110"	"372317650692.939"	"47c3cf8a7142aa033cb04079529fbd77"	"50677.1225517102"	"4"
"110"	"378764985422.022"	"3d4e64098f6807150134db9afa06e8a5"	"51554.6860289976"	"4"
"110"	"166303328995.918"	"151d5f95f30d50a01aa0ab1972781b69"	"22635.9780918206"	"4"
"110"	"369498788491.35"	"9ad03ed6af13a965ce9ffaf369bea527"	"50293.4398952998"	"4"
"110"	"270907961143.805"	"80f2bf129b7ed3f8f312980ef0260d7b"	"36873.9862898445"	"4"
"110"	"190192514391.746"	"ecfbe094c5dfbc8d845fc245c5382b5d"	"25887.5971695402"	"4"
"110"	"283669254863.372"	"5ae7d101005cfe3fca90cdefcec4bf9f"	"38610.959126188"	"4"
"110"	"92004615789.1716"	"6a1943e52f2fcb59ce306dd81644b9f3"	"12522.9872421928"	"4"
"110"	"89703958686.497"	"299390908d1f984f878b7aa9f50452dc"	"12209.8388278624"	"4"
"110"	"112635252027.24"	"eb801e9550572a0e64b334b4036da675"	"15331.0767297862"	"4"
"110"	"376714152154.566"	"ce0b35a5412aa207cee9d2bc4ae06b83"	"51275.5417858103"	"4"
"110"	"98448367756.9047"	"ff8c280680e6de24135af9cf9644a7f9"	"13400.0630605266"	"4"
"111"	"118128270142.556"	"7523dac3686142653738bbed05ce4177"	"16618.99265643"	"4"
"111"	"92771073301.2956"	"ed540d4c786f75f919b526394878cd4a"	"13051.5903099467"	"4"
"111"	"377471260570.289"	"850a97822b2730f3ab2be70e3107ea55"	"53104.9180679659"	"4"
"111"	"168722760844.275"	"3110318ef86405f099877b5fbde969ba"	"23736.9286798135"	"4"
"111"	"90341067791.8634"	"11d1534945a63a7c1c7840166a7b0aad"	"12709.7225786441"	"4"
"111"	"79645554942.8669"	"25477b781f9aabfd15346602a5d7bb77"	"11205.0137627128"	"4"
"111"	"366328906657.505"	"ddef1f21fbbaf81679cfca69b0cd4a74"	"51537.3449745105"	"4"
"111"	"456158345650.749"	"b48b9e011197fc699484c9b4d8c95171"	"64175.0885490025"	"4"
"111"	"85422375077.6375"	"0de6c380f39bfebdd45870b5a1c63f12"	"12017.7314236199"	"4"
"111"	"87163162644.811"	"77bcee3802409ec2f299304c20895821"	"12262.6358462476"	"4"
"111"	"174294298478.474"	"c77269432343e258efe85a687163b9d5"	"24520.7659688555"	"4"
"111"	"91244634784.8326"	"c858d2147b0fdefab2e4f3108b317859"	"12836.8417957682"	"4"
"111"	"94436115304.8249"	"08ecaa069bc8dd24476accbcfdac62bb"	"13285.8383929493"	"4"
"111"	"108791071881.617"	"1698eed3778c8a5cb0f3d9f7532f1781"	"15305.3796733319"	"4"
"111"	"275882425040.27"	"090a431f6dea42827fddf0d93277b914"	"38812.7921474625"	"4"
"111"	"102334542589.652"	"99d5579c08b2f57ab038c54b37f0af4f"	"14397.0364565922"	"4"
"111"	"362666728818.725"	"f38abad31cc7ed37eaca64dbda000f98"	"51022.1278589481"	"4"
"111"	"100285940119.799"	"dbc0dc033017778b786e0557ab02da6e"	"14108.8267895807"	"4"
"111"	"363304056381.812"	"c9a2e7d86821365d0a76168bfcb4a512"	"51111.7909182472"	"4"
"111"	"93388854137.0174"	"60978931790d834ada793a7c92380b34"	"13138.5034185511"	"4"
"111"	"367535514878.666"	"2741ff44f783c6a924109f3908ff53a7"	"51707.0978468963"	"4"
"111"	"97933138932.0166"	"9009aca58c2ecb0c868d76e5b7fe1078"	"13777.8206247176"	"4"
"111"	"81624041961.0815"	"90e5bcc07e1f6a3a312c2829c1683347"	"11483.3591679817"	"4"
"111"	"127119166330.337"	"044c1e929d7a14399673420e3ea3e88d"	"17883.885789455"	"4"
"111"	"82915069249.4007"	"58b452a9dcb0c492fc8fa0f8b98454c0"	"11664.988620423"	"4"
"111"	"364247190448.712"	"cbbf104a15d679d745dd2f311f5fdc2f"	"51244.4766683468"	"4"
"111"	"97733144635.3924"	"55b6ae53a3b08d4c05a7504cda701323"	"13749.6842290613"	"4"
"111"	"272383652747.235"	"504cd8ca54028f4e507f2fdd6fb0c9c0"	"38320.5639029085"	"4"
"111"	"370286569424.127"	"dd70832bfed4ce70df5c9dd7cf52ed0a"	"52094.1326797375"	"4"
"111"	"356934434812.035"	"5fdcc6dddb7c77081ebe32e40f16b2cd"	"50215.67440046"	"4"
"111"	"366779922321.909"	"fc44e8f1411b0748913f89f0b0878fe3"	"51600.796559856"	"4"
"111"	"92133808120.0446"	"cc3346b7a4f5abd2322b84c3da0e6e7c"	"12961.9360268981"	"4"
"111"	"99468294959.8265"	"914e67c7b436c79c0392ef014ae3c278"	"13993.795570612"	"4"
"111"	"105458658950.945"	"cafccbdea42b8fce45fae8512d40dcfe"	"14836.555860402"	"4"
"111"	"100545468620.901"	"8d763af343180e0c2543c98166c6d019"	"14145.338813745"	"4"
"111"	"86318529051.812"	"862ed138a6ff7ecd775eb11843f06a15"	"12143.8077328545"	"4"
"111"	"375557309030.441"	"f58f19d0808a6d7295d37ddabc0d2c4e"	"52835.6519003744"	"4"
"111"	"269426722543.134"	"3833e52fc2c3f4332a9e6c21d3127850"	"37904.565249172"	"4"
"111"	"100582228608.851"	"bf76f4914cfead0d4e6b1ee3c4cfacd9"	"14150.5104290498"	"4"
"111"	"354518672324.033"	"b44c2e81c736a4dca035fb97b665ddd2"	"49875.8104627309"	"4"
"111"	"94589716088.8403"	"59311b8129072ea523c0f88f8bf33bb4"	"13307.447871345"	"4"
"111"	"87614327773.2355"	"031b1f73825f03946d600eaf09c15a36"	"12326.1084590868"	"4"
"111"	"365856272273.824"	"1360403b3d2b3ae17c31b62da82e0af9"	"51470.8519382366"	"4"
"111"	"92863154755.2546"	"ef3da6e1283c16516af600b4fc2fba74"	"13064.5448804766"	"4"
"111"	"357502301379.571"	"b13b5ff0a340dc6afdfc7741432bf4bf"	"50295.5652708192"	"4"
"111"	"163684021803.698"	"6a2c3ffbbebca345dbe35c06ea0742c5"	"23028.0486884959"	"4"
"111"	"369923090121.402"	"845111460fc72b2c26f894181b582e76"	"52042.9962341141"	"4"
"111"	"87687965830.8629"	"3ae3e62ff5b20c08e2e23186ba0d7bfc"	"12336.468302141"	"4"
"111"	"467226420990.682"	"2dbeaf47798074b45f0dbefc09b52f56"	"65732.2116878852"	"4"
"112"	"351775576353.864"	"c4663eaca5066808e56ee37cdc4bd83f"	"50922.3350545972"	"4"
"112"	"270243185734.978"	"4979e3965b1dc40f439d77f1a9b45c9b"	"39119.8678227029"	"4"
"112"	"357315765654.392"	"25e1fb9c006c7d7f2d814eaf740dfe93"	"51724.3218745792"	"4"
"112"	"350296600874.51"	"706a93fe0ea7dafcde1a6ff036edfe24"	"50708.2414962047"	"4"
"112"	"94147343131.201"	"2efa40b13eef13e2f935b40aa8fdc1e2"	"13628.5827490322"	"4"
"112"	"345466402036.498"	"9507bfb0a97fe1953898c8f01080fd90"	"50009.031488054"	"4"
"112"	"356052902790.54"	"2d4a862cb42767ca97d369b32c461b76"	"51541.5123499737"	"4"
"112"	"95500392634.9953"	"ad832663feb654bb236b1c14bf92acc7"	"13824.4475128451"	"4"
"112"	"353780218559.68"	"904eb7a4fee717f84e9cbe5713855228"	"51212.5230862031"	"4"
"112"	"361359384480.823"	"ef575dfbf93a048516192a85002932cf"	"52309.6681196109"	"4"
"112"	"90189053676.6098"	"06c5a2eb24a8c1bc7bf6403c1c876da0"	"13055.5886147066"	"4"
"112"	"347853020173.721"	"c4aac126e6c732daa561c637f9d1e768"	"50354.5135982412"	"4"
"112"	"259667651062.701"	"63954a64448a7aaa0cf50fbc7ed1af07"	"37588.9743890398"	"4"
"112"	"89698229203.7454"	"f354bc3153ba454c50521888d711f1ed"	"12984.537837051"	"4"
"112"	"93219032388.986"	"9561dc56907cb192d60e3a7d5ebd0956"	"13494.2023263212"	"4"
"112"	"277762141980.402"	"3ccce2e5f1c443e0fe81ecd031a2229a"	"40208.2970228166"	"4"
"112"	"118692941142.503"	"85db838eb12ba7d8f614452865ac8f75"	"17181.7548566649"	"4"
"112"	"117640091806.558"	"f2826cd0674b971fa60cfb82fe204379"	"17029.3464740175"	"4"
"112"	"94210942500.644"	"1187d6c6092f546f9f04dcf1ac45279d"	"13637.7892676701"	"4"
"112"	"347011219530.358"	"d4767f79f6c239cbf2ab67584d89d79c"	"50232.6562059378"	"4"
"112"	"357918102177.557"	"8ea696bf4f4a40c861ca2603b089acd4"	"51811.514915569"	"4"
"112"	"90072014537.5861"	"87d6f19eccc320cc2bb41d908e6cc8c9"	"13038.6462609661"	"4"
"112"	"90736802348.0581"	"4fac071344e5bf58f17c95c08dc7165a"	"13134.8796264997"	"4"
"112"	"168430231822.065"	"dc2b3e2fd335622089a0c9d942373059"	"24381.6264536197"	"4"
"112"	"91624446809.8998"	"af13ebfcb81825af2d97d1d85d84b6ff"	"13263.3732790829"	"4"
"112"	"173965769007.504"	"84baf36ae699238afc45e511d76d5928"	"25182.9398426441"	"4"
"112"	"90051361392.129"	"fe6743a5c5a99d750a34e798540b0f02"	"13035.6565525736"	"4"
"112"	"99600708536.9469"	"7f3766bd5f86bde56c04576be48ae38a"	"14418.0011141299"	"4"
"112"	"355508974019.944"	"fb3bb074f2c5174227f45f31fec95b99"	"51462.7742994552"	"4"
"112"	"104339464890.944"	"1b66f23b45335aab85ade76091c0e02c"	"15103.9740895749"	"4"
"112"	"84364901804.5702"	"5067026c852b28825f5b1b1d3e48144a"	"12212.4959358149"	"4"
"112"	"362863754124.637"	"d117a41f28503e35ce72d1e91d2e8040"	"52527.437686908"	"4"
"112"	"85994766412.154"	"c51b99b5353f2b6a074d8ca771f4fcc2"	"12448.4319052795"	"4"
"112"	"264152323956.469"	"ccfd1986d1e95db8145cb9227b848034"	"38238.1667464905"	"4"
"112"	"81960351047.3033"	"7344125088859a7b816e108c5fd39bbf"	"11864.4179351007"	"4"
"112"	"431571811832.305"	"931ad98ace63bfe128d934ddcc2100df"	"62473.4799102059"	"4"
"112"	"169067230147.677"	"502b32b8c530e15482f5e8c0ea3fa77a"	"24473.8370684162"	"4"
"112"	"161214350138.988"	"0144b2e80f45ab70e27f530642a2658c"	"23337.0697263205"	"4"
"112"	"86839602300.3039"	"4bfc8269fec481253444a649a8c40cc5"	"12570.728673601"	"4"
"112"	"177768251087.365"	"dc3ea32360bc7c2ebffebc64e1a3f700"	"25733.3796102844"	"4"
"112"	"181352571435.843"	"f89c8cc35f90f991cc022d8625bc9601"	"26252.2387181851"	"4"
"112"	"161414067347.379"	"f82b0b724d5a3f86affbccb7eb52bc0c"	"23365.9803934773"	"4"
"112"	"96280058628.9865"	"689b79690c4e9e4c43c23e9539127d1b"	"13937.3104164844"	"4"
"112"	"268318683257.266"	"8441bbf9cc54d624e61927e3cf58cf96"	"38841.2806592642"	"4"
"112"	"272901710541.789"	"16cf28bf4e5d8bea0eb3a7a5d3f10e62"	"39504.7106033376"	"4"
"112"	"273485599997.703"	"2f6c8ec1ad024f74afd7d8b99cef79c2"	"39589.2332834425"	"4"
"112"	"84539907650.9133"	"c54885b02ace7c6402e7c5d266931bf2"	"12237.8294351908"	"4"
"112"	"358102824397.874"	"dd05b6ae71fadcd31b981af61b4fd830"	"51838.2549379791"	"4"
"113"	"337380925072.066"	"0aefbc17b2baa3f643a9224ca9bafb39"	"50866.2799700024"	"4"
"113"	"72556428734.7265"	"38cb56c409b92cfb977c34d5e3ceaa35"	"10939.1946709963"	"4"
"113"	"331924861420.564"	"382f7cadc53fc23b5661ad2e51673efb"	"50043.6796372416"	"4"
"113"	"343747428731.061"	"cdcfad835d708c10e8a6557dce856296"	"51826.1456099444"	"4"
"113"	"342513457274.97"	"e3b435004215424d49ec6685ea99d48c"	"51640.1020820031"	"4"
"113"	"115260737643.244"	"0d919c16d8e876fc34590d6d959e1ee3"	"17377.6420503261"	"4"
"113"	"86344747256.2713"	"c09252fa28ac586b30aa752704f8e023"	"13018.0332125725"	"4"
"113"	"338068087918.477"	"19507c67b94ee500b7e507549a02f33c"	"50969.882204548"	"4"
"113"	"339940318224.499"	"03285f100c38ee618afd7143237dfad6"	"51252.1548045597"	"4"
"113"	"72427039976.7076"	"858c5cf712d3497aa422b3a310b31660"	"10919.6869742023"	"4"
"113"	"87749631170.2564"	"303e1bed66e988df2f5aad4d73ca2e87"	"13229.8448865101"	"4"
"113"	"339540430677.506"	"73db8948431ae1c83d50f05f117ce2c6"	"51191.8645201653"	"4"
"113"	"90456011374.0711"	"05d24d357a578905feff61b5c6ae0e41"	"13637.8806790585"	"4"
"113"	"83269734098.1891"	"690b61dc7ee3563a90704a9bf6b078ca"	"12554.4193310911"	"4"
"113"	"121313241630.773"	"a247b141f44b558920c28a9ce27e4fbe"	"18290.166557405"	"4"
"113"	"98458934670.7173"	"244b5a158da87bc2f776a78f4e2893af"	"14844.4661933365"	"4"
"113"	"254678841100.357"	"e8e25e6f7ed048b2c27a73c2fc51a0d6"	"38397.4441681296"	"4"
"113"	"88918602659.8188"	"c2f9d5a3658b8f09fa57d7d04d2b0292"	"13406.0884932058"	"4"
"113"	"77613367796.6449"	"edf3a958ad05d7dd1ac422b61a599960"	"11701.6197489992"	"4"
"113"	"125333498151.012"	"2b57e75750c34dfcd4c521a4804873b9"	"18896.2929816124"	"4"
"114"	"255887526761.566"	"88be04204903913086cc0b145dba5b54"	"39696.4079670862"	"4"
"114"	"328616530066.998"	"77c09ccb2def1ef291f7594be2323647"	"50979.0219451491"	"4"
"114"	"164788014398.077"	"af5fe363ef8fba83d2c87a29304a803a"	"25563.9355713006"	"4"
"114"	"336745319024.284"	"df6e28c8569e44bbbc636aefd9dba01a"	"52240.059272019"	"4"
"114"	"338800386536.067"	"6080c2ab81f3ba65ccc560fec1adced2"	"52558.8665205789"	"4"
"114"	"154351833055.215"	"6ad38df27d8c875e556bf49de0fa083d"	"23944.9472702774"	"4"
"114"	"165728614983.814"	"ae6bf69bce14d7b8a8bb9e8cb67059f0"	"25709.853057229"	"4"
"114"	"93664806670.6195"	"c13687f4e102d8c26dedf54e6f1ebee7"	"14530.4322755041"	"4"
"114"	"327381628166.787"	"9097831f71cac1c6db6a25584e179654"	"50787.4488339056"	"4"
"114"	"160811317644.277"	"235720f7dfabbe3b51b5ec1d887ab742"	"24947.0216533068"	"4"
"114"	"71792693225.5942"	"a02ff9aaafb973e83ad958cb05a8b438"	"11137.3620879715"	"4"
"114"	"246564599134.921"	"cc775db674beceff568b4feec7cfcff4"	"38250.121220723"	"4"
"114"	"155704710064.878"	"ba20d1f8f8b466a3cf12a22bae3d5890"	"24154.8221257833"	"4"
"114"	"165245710301.239"	"83a6a1ff3322a1e2c6e36ec7af19732b"	"25634.9389669203"	"4"
"114"	"337038307639.542"	"b44d3f8f9a04ceced191af160f5e85c0"	"52285.5112553501"	"4"
"114"	"85513806349.3194"	"d2d1bb3c32a17bb4a5ee92f45b421930"	"13265.9492497422"	"4"
"114"	"84269152192.299"	"cfbf83f838f1cd85ed96ff598343e741"	"13072.86324895"	"4"
"114"	"331576722554.518"	"64b5dd5eda95ad2cb512d6cc0ac77700"	"51438.243268411"	"4"
"114"	"147229858204.885"	"0b1441e481530e8c6ed71e49ae81d7ff"	"22840.099281913"	"4"
"114"	"89176751508.0379"	"f04ee98861938bcf334e3dbf9019a78c"	"13834.1901766126"	"4"
"114"	"423026042631"	"c03253ef6aa36fcb2341e73b19d6939a"	"65624.9821220454"	"4"
